review_priority,priority_reason,review_status,duplicate_group_id,match_evidence,sample_id_a,dataset_id_a,disease_id_a,sample_id_b,dataset_id_b,disease_id_b,perceptual_hamming_distance,cross_dataset,cross_source_group,label_agreement
5,perceptual_distance_2,pending,DUPLICATE_9f324ad49fec0b893b8a,perceptual,DERMNET_KAGGLE_70729d29c556dd10c9f4,dermnet_kaggle,,DERMNET_KAGGLE_b9ae06643532acdede31,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_9f3d0ec112d1f00f8b44,perceptual,DERMNET_KAGGLE_d70bd0f262d5948f213d,dermnet_kaggle,,DERMNET_KAGGLE_7df95d3ef07c75ef46cd,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_a0f054a5e22694201543,perceptual,DERMNET_KAGGLE_5bccd6997c72b0f73973,dermnet_kaggle,,DERMNET_KAGGLE_0e06f9a761e4e2d9eae8,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_a1a94bd8fdc2ef0dfa06,perceptual,DERMNET_KAGGLE_d132ffcaafa0e9667ab9,dermnet_kaggle,,DERMNET_KAGGLE_d1d05b91264d5370b220,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_a1c83ba362cc5d19708c,perceptual,DERMNET_KAGGLE_b3fedc769cda7f1d33a4,dermnet_kaggle,,DERMNET_KAGGLE_8e8823b8e9a87bcc3ea0,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_a2d6444df5a2f89ee743,perceptual,DDI_000293,ddi,D004,DDI_000407,ddi,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_aac7ffa2243d1b5c6a21,perceptual,DERMNET_KAGGLE_27fdcfd0232ee1ed0efa,dermnet_kaggle,,DERMNET_KAGGLE_1e0ca57afbd890bd5840,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_aac7ffa2243d1b5c6a21,perceptual,DERMNET_KAGGLE_4703a42b1f24d5f2ba53,dermnet_kaggle,,DERMNET_KAGGLE_27fdcfd0232ee1ed0efa,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_aac7ffa2243d1b5c6a21,perceptual,DERMNET_KAGGLE_878838cce1401fb5e36b,dermnet_kaggle,,DERMNET_KAGGLE_1e0ca57afbd890bd5840,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_aac7ffa2243d1b5c6a21,perceptual,DERMNET_KAGGLE_878838cce1401fb5e36b,dermnet_kaggle,,DERMNET_KAGGLE_4703a42b1f24d5f2ba53,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_ac15046256492f08fdf0,perceptual,DERMNET_KAGGLE_1953419a0b8db6f85652,dermnet_kaggle,,DERMNET_KAGGLE_1aa74ae952d1e68da884,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_b3368770f1d2840af32f,perceptual,SKINDISNET_e98b9d02bae7fc9bf37e,skindisnet,D014,SKINDISNET_3664fbd4dda54ad95243,skindisnet,D014,2,False,False,True
5,perceptual_distance_2,pending,DUPLICATE_b33a5aa5f93443fc1db7,perceptual,DERMNET_KAGGLE_e27cd59da3a5940ce0e8,dermnet_kaggle,,DERMNET_KAGGLE_e34c3a5cadc73c35fbb2,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_b6c4a49849d04048bd0d,perceptual,DERMNET_KAGGLE_c307ebba0866fcaa3364,dermnet_kaggle,,DERMNET_KAGGLE_944ac12e4680fe26ea22,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_b6e3fc1a5fb585ba370e,perceptual,DERMNET_KAGGLE_560fe17295fd7b7e96f8,dermnet_kaggle,,DERMNET_KAGGLE_06198e23ef5a341e4007,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_b71e7a4964149e71d05e,perceptual,FITZPATRICK17K_C_f246e2b42688785fd6962b8609963d65,fitzpatrick17k_c,,FITZPATRICK17K_C_b6f1a4eceac6d2c7603ef5674c8ae693,fitzpatrick17k_c,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_b79fbfd62cb65af10f28,perceptual,DERMNET_KAGGLE_78944b3e9f3eee2514b8,dermnet_kaggle,,DERMNET_KAGGLE_c4272522228410881fe0,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_bb052ac9117a2cbbb4f5,perceptual,DERMNET_KAGGLE_5dbe6bc36f0f610b5d54,dermnet_kaggle,,DERMNET_KAGGLE_1b86d1424cacac375449,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_bbec6e2bce505c1aa5f8,perceptual,DERMNET_KAGGLE_3afc4ee63a29bd3183c2,dermnet_kaggle,,DERMNET_KAGGLE_e62db579263e973eebc5,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_bbec6e2bce505c1aa5f8,perceptual,DERMNET_KAGGLE_b6587ef4edc90058d4ba,dermnet_kaggle,,DERMNET_KAGGLE_e62db579263e973eebc5,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_be04f85554ed38af6455,perceptual,DERMNET_KAGGLE_2b5e3dbf18c0b19c018a,dermnet_kaggle,,DERMNET_KAGGLE_e756c4de6117826de977,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_c37b528a46cacafbb85f,perceptual,DERMNET_KAGGLE_bc99a392396be0183a09,dermnet_kaggle,,DERMNET_KAGGLE_000d5d0803d656fe6d94,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_c5686882ff00315017b4,perceptual,DERMNET_KAGGLE_bbcc66a95d7bbb5c26c9,dermnet_kaggle,,DERMNET_KAGGLE_ce11a68404ee07ee9d36,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_c60d69a17372f4871786,perceptual,DERMNET_KAGGLE_560a14171e24bf8b20d6,dermnet_kaggle,,DERMNET_KAGGLE_5448de67e7975c7793a5,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_c61763e5a106bfbadfba,perceptual,SCIN_6154646263872034128_IMAGE_1,scin,,SCIN_8804770671385544837_IMAGE_1,scin,D014,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_c6595893db0a79f3ed17,perceptual,SKINDISNET_1f5c1a7b98ec711731dc,skindisnet,,SKINDISNET_27e0620871e1ed25929a,skindisnet,,2,False,False,False
5,perceptual_distance_2,pending,DUPLICATE_c91e37226e195505b1c0,perceptual,FITZPATRICK17K_C_c705f348b1035b9ad3d3fc2ee92ee768,fitzpatrick17k_c,,FITZPATRICK17K_C_10016a588208e0415cf9ab6e5acbbb01,fitzpatrick17k_c,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_cc060f1e955f5a0ada0d,perceptual,DERMNET_KAGGLE_94e13511c64ff6d1e773,dermnet_kaggle,,DERMNET_KAGGLE_55862efe3c251be113bd,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_ccf64bcbb4dcba2e41d8,perceptual,DERMNET_KAGGLE_76e1b6a3e93e0d6d2e44,dermnet_kaggle,,DERMNET_KAGGLE_040a6fb9b243d0235e8a,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_cde60db774518035cb37,perceptual,FITZPATRICK17K_C_3befc60a8b079c071deba3386c7f3921,fitzpatrick17k_c,D016,FITZPATRICK17K_C_f1a0afa59c9e2602366067da6fbb9bae,fitzpatrick17k_c,D016,2,False,True,True
5,perceptual_distance_2,pending,DUPLICATE_d15666878415fb96bb0d,perceptual,FITZPATRICK17K_C_f7bd77631506ba1a61b50482d7cbaac1,fitzpatrick17k_c,D016,FITZPATRICK17K_C_d82402e38ff9ae1ba49111a4e257a0c7,fitzpatrick17k_c,D016,2,False,True,True
5,perceptual_distance_2,pending,DUPLICATE_d7eb2decbe73511551c1,perceptual,DDI_000297,ddi,D005,DDI_000546,ddi,D005,2,False,True,True
5,perceptual_distance_2,pending,DUPLICATE_dc484738bc2557d2338e,perceptual,FITZPATRICK17K_C_b0d80d3a5daacb428c10972583731218,fitzpatrick17k_c,,FITZPATRICK17K_C_c40f5b17c9e0f80ac24933b30fe8713c,fitzpatrick17k_c,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_dd85298f07d07522437d,perceptual,DERMNET_KAGGLE_635b3cc7350a67f394ef,dermnet_kaggle,,DERMNET_KAGGLE_b6123e5f40e3fcfe2ad0,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_df6cee9dfd276a5288ab,perceptual,FITZPATRICK17K_C_c17a51bda5072f0586072b51a17af2a1,fitzpatrick17k_c,D016,FITZPATRICK17K_C_dfae71d76e84de3d240a296bd40ff341,fitzpatrick17k_c,D016,2,False,True,True
5,perceptual_distance_2,pending,DUPLICATE_e59d03df114df343ada5,perceptual,DERMNET_KAGGLE_d63c1b15def2b47438de,dermnet_kaggle,,DERMNET_KAGGLE_24880fc700fdd95f4b77,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_e763b0990445e02511d0,perceptual,SCIN_-5113427845298536558_IMAGE_1,scin,D014,SCIN_-5113427845298536558_IMAGE_2,scin,D014,2,False,False,True
5,perceptual_distance_2,pending,DUPLICATE_e98f5add8eebf4e454cd,perceptual,DERMNET_KAGGLE_2dc2d7eeb51ecb1c7006,dermnet_kaggle,,DERMNET_KAGGLE_d2ee8d2cc48ddb8d528c,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_eb1bd3c0c1639dfe5515,perceptual,DERMNET_KAGGLE_15ebfbc3e21f22d0bc9e,dermnet_kaggle,,DERMNET_KAGGLE_b27f2e171f30528d68f3,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_f298c3a4e23227da8a35,perceptual,FITZPATRICK17K_C_45a7b77523fed65af3668cc072364407,fitzpatrick17k_c,D016,FITZPATRICK17K_C_d3a460bfa3c7b968e0a9c73bdeb4d479,fitzpatrick17k_c,D016,2,False,True,True
5,perceptual_distance_2,pending,DUPLICATE_f3fd54d440a92344d305,perceptual,SKINDISNET_a418aba79f109a746fcb,skindisnet,D009,SKINDISNET_e4eff333822db98c607e,skindisnet,D009,2,False,False,True
5,perceptual_distance_2,pending,DUPLICATE_f5b86c91aa96d31aebb1,perceptual,FITZPATRICK17K_C_8f041f0c2b70db0daeb0ea0ebf119e26,fitzpatrick17k_c,,FITZPATRICK17K_C_90758162cfe46847c2c044f97bfe2c7e,fitzpatrick17k_c,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_f636388d93a6db095d13,perceptual,DERMNET_KAGGLE_201f2c6625848bcf72c9,dermnet_kaggle,,DERMNET_KAGGLE_2a6b994be4dd96bf6b2e,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_f7c469edfed1b763735e,perceptual,DERMNET_KAGGLE_a9b882ccd94e450b3a80,dermnet_kaggle,,DERMNET_KAGGLE_5c19992e92b3b3bb0698,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_f7c469edfed1b763735e,perceptual,DERMNET_KAGGLE_c3f2658cd5068c8a9690,dermnet_kaggle,,DERMNET_KAGGLE_5c19992e92b3b3bb0698,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_f7d6410b052bf0d551a9,perceptual,DERMNET_KAGGLE_bd7cf651f55a81b6f652,dermnet_kaggle,,DERMNET_KAGGLE_975227c14af7c8242a09,dermnet_kaggle,,2,False,True,False
5,perceptual_distance_2,pending,DUPLICATE_f8c35e2cec00058f929f,perceptual,FITZPATRICK17K_C_f1880c22ffacc0891a1c9ae3a89f164e,fitzpatrick17k_c,D016,FITZPATRICK17K_C_50c825e6e56ab72f1ecde0328ff77277,fitzpatrick17k_c,D016,2,False,True,True
5,perceptual_distance_2,pending,DUPLICATE_fc8fcc4496a6a1e42ab6,perceptual,DERMNET_KAGGLE_98596bb05baad6348350,dermnet_kaggle,,DERMNET_KAGGLE_37bf761579fb816bd63a,dermnet_kaggle,,2,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_01fb46957feddcad5100,perceptual,DERMNET_KAGGLE_f3bda5d0d104dbd09e1b,dermnet_kaggle,,DERMNET_KAGGLE_5934a1dde303e16ecad0,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_038419a0c7036bd3a980,perceptual,FITZPATRICK17K_C_e46b53d55aabf62f40feab5ee9923e0c,fitzpatrick17k_c,D016,FITZPATRICK17K_C_cd67345f9cd8e83b80706726a076ce66,fitzpatrick17k_c,D016,4,False,True,True
6,perceptual_distance_4,pending,DUPLICATE_065fe9350a3ae4a39194,perceptual,FITZPATRICK17K_C_742c83b0b5b1a14e8cddbef28108ae17,fitzpatrick17k_c,,FITZPATRICK17K_C_11503a7ccd7fd1209c0d100b3e896d08,fitzpatrick17k_c,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_08d541c19d542bc4af91,perceptual,DERMNET_KAGGLE_f0eb3dacb97d59daaa43,dermnet_kaggle,,DERMNET_KAGGLE_8490a02fabbe2b0d81fb,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_09fe2d2cd6406543d5f2,perceptual,DERMNET_KAGGLE_6f85b7bdbdf16e544b6c,dermnet_kaggle,,DERMNET_KAGGLE_88ef83e9743a79e26492,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_0b504837838bfdcaab05,perceptual,DERMNET_KAGGLE_88254ba2f68cb38eacce,dermnet_kaggle,,DERMNET_KAGGLE_008ec7ff04eeadec4238,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_0bc94c9f3f98b742ead7,perceptual,DERMNET_KAGGLE_c7515900bc4bb6b336a4,dermnet_kaggle,,DERMNET_KAGGLE_a060d97e2b703ead4eaf,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_0bc94c9f3f98b742ead7,perceptual,DERMNET_KAGGLE_e81a8f220987ea1a5c97,dermnet_kaggle,,DERMNET_KAGGLE_a060d97e2b703ead4eaf,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_0c906e03756c6a796427,perceptual,SKINDISNET_ca3811cd04468f9a7bf5,skindisnet,D014,SKINDISNET_49d188ef2e60f6d6a4de,skindisnet,D014,4,False,False,True
6,perceptual_distance_4,pending,DUPLICATE_0d2f51107399733d09e0,perceptual,DERMNET_KAGGLE_4aacb7d8a7cfce1e55e9,dermnet_kaggle,,DERMNET_KAGGLE_3c6cf08f8e7dbbda997e,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_0d2f51107399733d09e0,perceptual,DERMNET_KAGGLE_a08a6b880f7ff1d0a6fc,dermnet_kaggle,,DERMNET_KAGGLE_3c6cf08f8e7dbbda997e,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_0d2f51107399733d09e0,perceptual,DERMNET_KAGGLE_a08a6b880f7ff1d0a6fc,dermnet_kaggle,,DERMNET_KAGGLE_4aacb7d8a7cfce1e55e9,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_12fb2f89ce486aed8c3b,perceptual,FITZPATRICK17K_C_b5c4c516b113abb4839b048340867632,fitzpatrick17k_c,,FITZPATRICK17K_C_8317602b75429d596b8d4f8cc1f386a3,fitzpatrick17k_c,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_130d017ee4b2b52c3185,perceptual,DERMNET_KAGGLE_8d54cfe1ee5a3276517e,dermnet_kaggle,,DERMNET_KAGGLE_bfccb8e8252352226f9e,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_14799d81a1c71d906584,perceptual,DERMNET_KAGGLE_ad422a105ae7253b59b0,dermnet_kaggle,,DERMNET_KAGGLE_20a5ec33913e2be6f5c8,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_148d233b549616411391,perceptual,DERMNET_KAGGLE_cc70af7f0de0571ea5cd,dermnet_kaggle,,DERMNET_KAGGLE_e59fdfbbb6b92fc48306,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_14a511cc72c51154ffdb,perceptual,SKINDISNET_7d0a36aea5e13b49bd94,skindisnet,D009,SKINDISNET_b4ac30b973fe257855d8,skindisnet,D009,4,False,False,True
6,perceptual_distance_4,pending,DUPLICATE_175e4b4a63d3d4356c15,perceptual,DERMNET_KAGGLE_f9ab0490759efcd46e9a,dermnet_kaggle,,DERMNET_KAGGLE_cc7ea1e13373b403140c,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1768ed30cf353f650cfb,perceptual,DERMNET_KAGGLE_e02003428a9db9b2c9e5,dermnet_kaggle,,DERMNET_KAGGLE_ce2f54654dcc0ec0722d,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1b81fb4d36751b2172b2,perceptual,DERMNET_KAGGLE_4ee6e6dd6657769aa5bf,dermnet_kaggle,,DERMNET_KAGGLE_f436faae010b4ae29a9d,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1b99207e4de490423add,perceptual,DERMNET_KAGGLE_3437e67ecef47d7b3e60,dermnet_kaggle,,DERMNET_KAGGLE_4e6bc8137daf5823f040,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1b99207e4de490423add,perceptual,DERMNET_KAGGLE_3437e67ecef47d7b3e60,dermnet_kaggle,,DERMNET_KAGGLE_d6d04d08160c4a7993fa,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1b99207e4de490423add,perceptual,DERMNET_KAGGLE_4e6bc8137daf5823f040,dermnet_kaggle,,DERMNET_KAGGLE_d6d04d08160c4a7993fa,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1ca8bb8634fc71372dfd,perceptual,DERMNET_KAGGLE_05b1acdf7926a6fccf61,dermnet_kaggle,,DERMNET_KAGGLE_d11720e80c9ae50fe7a2,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1e03d544823cc20ace56,perceptual,DERMNET_KAGGLE_145a5151d0a86490712a,dermnet_kaggle,,DERMNET_KAGGLE_6908ae9c0b3799046163,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1ed2709dbca6ef6dac7e,perceptual,DERMNET_KAGGLE_d11c8b42bd09a37302ae,dermnet_kaggle,,DERMNET_KAGGLE_867c6ac50d8af371ba97,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1ed2709dbca6ef6dac7e,perceptual,DERMNET_KAGGLE_d8a6a0f7085b0faed4b9,dermnet_kaggle,,DERMNET_KAGGLE_867c6ac50d8af371ba97,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1ed2709dbca6ef6dac7e,perceptual,DERMNET_KAGGLE_d8a6a0f7085b0faed4b9,dermnet_kaggle,,DERMNET_KAGGLE_e9e7d05f0c52acc4cbcf,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_1ed2709dbca6ef6dac7e,perceptual,DERMNET_KAGGLE_e9e7d05f0c52acc4cbcf,dermnet_kaggle,,DERMNET_KAGGLE_d11c8b42bd09a37302ae,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_205a1c81f2dcd82e4817,perceptual,SKINDISNET_50aeb8b47467c5774267,skindisnet,,SKINDISNET_0027d7e86d71ac9a23b2,skindisnet,,4,False,False,False
6,perceptual_distance_4,pending,DUPLICATE_210b26bdb7b3100c8522,perceptual,DERMNET_KAGGLE_c94da5130188271b3f98,dermnet_kaggle,,DERMNET_KAGGLE_03da0b4ad512be061072,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_210b26bdb7b3100c8522,perceptual,DERMNET_KAGGLE_c94da5130188271b3f98,dermnet_kaggle,,DERMNET_KAGGLE_9d1f0fbd294db7d08a50,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_2505bfab8c79b563c803,perceptual,DERMNET_KAGGLE_5091e712759c14ae0019,dermnet_kaggle,,DERMNET_KAGGLE_a6360c258baef18e66f0,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_25954081bd753d573d62,perceptual,DERMNET_KAGGLE_2739396c61f479162516,dermnet_kaggle,,DERMNET_KAGGLE_4b66eb3e0373f602c7c9,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_25acbd15d929dfddaeea,perceptual,SKINDISNET_624ca6ae6b9a2ed4276c,skindisnet,D014,SKINDISNET_fea13c31eb14561d37ed,skindisnet,D014,4,False,False,True
6,perceptual_distance_4,pending,DUPLICATE_2bf6e71bbfb2f44a0bfb,perceptual,DERMNET_KAGGLE_3e0a3f4b984b61eef7d2,dermnet_kaggle,,DERMNET_KAGGLE_2fdde5d085d4eac816b7,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_2c97281857a2cb0a7bdf,perceptual,DERMNET_KAGGLE_74a8050358b773ada667,dermnet_kaggle,,DERMNET_KAGGLE_4aa832f20fdd57b718d2,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_2d3e3a6fc8b83cfa3013,perceptual,DERMNET_KAGGLE_fd06957849b5dbc74f00,dermnet_kaggle,,DERMNET_KAGGLE_a5b120a71d4dc13792e0,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_2d3e3a6fc8b83cfa3013,perceptual,DERMNET_KAGGLE_fd06957849b5dbc74f00,dermnet_kaggle,,DERMNET_KAGGLE_f241a3d80f6806a62736,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_2e02f794b80adc745ed9,perceptual,DERMNET_KAGGLE_f24ef8af53f03191bbde,dermnet_kaggle,,DERMNET_KAGGLE_f2ce1686f96af0094ea4,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_2e270405a35a7938395d,perceptual,DERMNET_KAGGLE_768595f531a97190e304,dermnet_kaggle,,DERMNET_KAGGLE_54859cceffc8860c7659,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_313264047ff109965379,perceptual,DERMNET_KAGGLE_f9a3bce60069f584e024,dermnet_kaggle,,DERMNET_KAGGLE_cd75926267ae67fbfd37,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_313f01fd422d9e2d7d6c,perceptual,DERMNET_KAGGLE_cac0a2dc826e40229077,dermnet_kaggle,,DERMNET_KAGGLE_58383d08902a65930dd2,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_3286c87b96e52aeefe2d,perceptual,SCIN_-4187829362711106147_IMAGE_1,scin,,SCIN_-4187829362711106147_IMAGE_2,scin,,4,False,False,False
6,perceptual_distance_4,pending,DUPLICATE_3286c87b96e52aeefe2d,perceptual,SCIN_-4187829362711106147_IMAGE_1,scin,,SCIN_-4187829362711106147_IMAGE_3,scin,,4,False,False,False
6,perceptual_distance_4,pending,DUPLICATE_341bfe93c442b1c2dae1,perceptual,DERMNET_KAGGLE_ce5ee9b9fd17f9f1fa16,dermnet_kaggle,,DERMNET_KAGGLE_45e4d9a15278e78bb776,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_341bfe93c442b1c2dae1,perceptual,DERMNET_KAGGLE_ce5ee9b9fd17f9f1fa16,dermnet_kaggle,,DERMNET_KAGGLE_d971f3d1ac8109ac58dc,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_341bfe93c442b1c2dae1,perceptual,DERMNET_KAGGLE_d971f3d1ac8109ac58dc,dermnet_kaggle,,DERMNET_KAGGLE_f558b761efe868bf0b25,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_341bfe93c442b1c2dae1,perceptual,DERMNET_KAGGLE_f558b761efe868bf0b25,dermnet_kaggle,,DERMNET_KAGGLE_45e4d9a15278e78bb776,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_36605cb0d26d8483496b,perceptual,DERMNET_KAGGLE_51c225333c88a17b1787,dermnet_kaggle,,DERMNET_KAGGLE_5d94016c3a10102956ea,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_36b769e5268f45c71427,perceptual,SKINDISNET_e8502d746cbcf64cd85a,skindisnet,D015,SKINDISNET_c60bf97d847a76604d62,skindisnet,D015,4,False,False,True
6,perceptual_distance_4,pending,DUPLICATE_386cf645904f49884e9a,perceptual,DERMNET_KAGGLE_4a094ed89ad96ca54dc3,dermnet_kaggle,,DERMNET_KAGGLE_37cbe9e52598028052d4,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_3b2708834ff6c480ee98,perceptual,DERMNET_KAGGLE_ea3b5d25efb48e9838d7,dermnet_kaggle,,DERMNET_KAGGLE_b5d7d6bac9ee36796ae2,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_3dffa1e9534fe3c96eeb,perceptual,DERMNET_KAGGLE_9b1db0d050971858fa38,dermnet_kaggle,,DERMNET_KAGGLE_045fa69a9eecf6bedfc6,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_3f65babde7abc36ad900,perceptual,DERMNET_KAGGLE_a3c18c3eb82fd9da9d3d,dermnet_kaggle,,DERMNET_KAGGLE_20a5879aa3d222df1815,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_41d0854cc33b0e258369,perceptual,DERMNET_KAGGLE_4afe09e6930c25cdb74f,dermnet_kaggle,,DERMNET_KAGGLE_255598ef7c3c4351a093,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_4327cfc2f53b215ac34e,perceptual,DERMNET_KAGGLE_0e2096a1d5f1a06d6780,dermnet_kaggle,,DERMNET_KAGGLE_abfa0ba972e5a22b8a24,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_46fcca9fccd251895985,perceptual,DERMNET_KAGGLE_ebfcc50693f37ea15174,dermnet_kaggle,,DERMNET_KAGGLE_2c3cb72f824289aa82c6,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_482b342f2640e8af7f94,perceptual,DERMNET_KAGGLE_19c6127197151bdc73a5,dermnet_kaggle,,DERMNET_KAGGLE_083d2d119ab28d6582e9,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_49ede78e1bbf0ce2d40a,perceptual,DERMNET_KAGGLE_efa93895dabe4e8d60ea,dermnet_kaggle,,DERMNET_KAGGLE_4b566d1553ccf400a9db,dermnet_kaggle,,4,False,True,False
6,perceptual_distance_4,pending,DUPLICATE_4b2a947711b41e7ab118,perceptual,DERMNET_KAGGLE_c58d49993c0cab1c3363,dermnet_kaggle,,DERMNET_KAGGLE_87ca2f32154b9a2b81b3,dermnet_kaggle,,4,False,True,False
